,id,url,priority,page,fetched,price_currency,price_value,ad_id,posted_weekday,posted_time,posted_month,posted_day,posted_year,delivery_offered,price_negotiable,condition,year,make,model,current_location,import_duty_paid,mileage,transmission,four_wheel_drive,location,description
1554,1555,https://www.zoomtanzania.com/4x4s-suvs/2005-nissan-1179332?s=2a2bfccda03dcf5150c23d04693bb1d5,silver,156,1,TSh,"11,000,000",1179332,Monday,11:31:00,October,01,2018,,Yes,Used,2005,Nissan,X-Trail,In Tanzania,Yes,,Automatic,no,"Kinondoni, Masaki

Dar Es Salaam",Well maintained to an extent it can be regarded as brand new as if imported yesterday
1555,1556,https://www.zoomtanzania.com/4x4s-suvs/1998-toyota-rav4-1179305?s=2a2bfccda03dcf5150c23d04693bb1d5,silver,156,1,TSh,"7,000,000",1179305,Monday,11:31:00,October,01,2018,No,Yes,Used,1998,Toyota,Rav 4,In Tanzania,Yes,160000,Stick Shift,yes,"Mbeya Mjini

Mbeya","MODEL: TOYOTA RAV 4
distance: 160,000 km
Cc: 1990
Location: MBEYA.
Engine Type: 3s
Price: 7M
Gari haina tatizo lolote.
Haijawahi fanyiwa overhaul
Call: 0620 53 80 81"
1556,1557,https://www.zoomtanzania.com/station-wagons/1995-toyota-1179284?s=2a2bfccda03dcf5150c23d04693bb1d5,silver,156,1,TSh,"3,300,000",1179284,Monday,11:53:00,October,01,2018,No,No,Used,1995,Toyota,Corolla,In Tanzania,Yes,200000,Automatic,no,"Kinondoni, Wazo

Dar Es Salaam","Injin 4E,
Cc 1500,
Haili mafuta sana
Gar nzima inatembea
Hata mkoan inakwenda
A/c tu yakutengeneza"
1557,1558,https://www.zoomtanzania.com/station-wagons/2000-suzuki-1179282?s=2a2bfccda03dcf5150c23d04693bb1d5,silver,156,1,TSh,"3,500,000",1179282,Monday,11:52:00,October,01,2018,No,No,Used,2000,Suzuki,Carry,In Tanzania,Yes,92000,Stick Shift,no,"Kinondoni, Wazo

Dar Es Salaam","Suzuki carry
Gari nzima sana
Wahi chombo"
1558,1559,https://www.zoomtanzania.com/minis/2000-toyota-noah-1178998?s=2a2bfccda03dcf5150c23d04693bb1d5,silver,156,1,TSh,"13,000,000",1178998,Monday,09:16:00,October,01,2018,Yes,Yes,Used,2000,Toyota,Noah,In Tanzania,Yes,157000,Automatic,no,"Temeke, Kigamboni

Dar Es Salaam",2000 Toyota Noah
1559,1560,https://www.zoomtanzania.com/pickups/1980-toyota-hilux-1178761?s=2a2bfccda03dcf5150c23d04693bb1d5,silver,156,1,TSh,"4,000,000",1178761,Monday,09:16:00,October,01,2018,No,Yes,Used,1980,Toyota,Hilux,In Tanzania,Yes,,,no,"Ilala, Pugu

Dar Es Salaam","Toyota hilux pick up for sale, blue colour,
deisel engine, fair condition, good tyres, good engine"
1560,1561,https://www.zoomtanzania.com/pickups/1996-toyota-pick-up-1178421?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"17,000,000",1178421,Friday,16:28:00,September,28,2018,Yes,Yes,Used,1996,Toyota,Hilux,In Tanzania,Yes,56866,Stick Shift,yes,"Ilala, Kiwalani

Dar Es Salaam",Single cubin
1561,1562,https://www.zoomtanzania.com/hatchbacks/2003-toyota-ist-1178125?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"11,800,000",1178125,Friday,14:59:00,September,28,2018,No,Yes,Used Abroad,2003,Toyota,IST,In Tanzania,Yes,71000,Automatic,no,"Kinondoni, Ubungo

Dar Es Salaam","MAKE TOYOTA IST
MAILAGE 71000KM
FUEL PETROL
MODEL IST(UA-NCP60)
GEAR AUTOMATIC
ENGINE SIZE 1290CC
CHS# NCP60-0065893
REG YEAR 2003/FEB
DOOR 5
SEAT 5
COLOR SILVERN.B GARI IMEFUNGWA TAIRI MPYA UKIHITAJI NA ZILE ZIMEKUJA NA GARI UTAPEWA NA IMEKATIWA BIMA.LIPA TUKUBADILISHIE KADI WENYEWE(TRANSFER NTAKUFANYIA).LIPA 11500000 KAMA MNUNUZI MWENYEWE UKABADILISHE KADI"
1562,1563,https://www.zoomtanzania.com/hatchbacks/2006-toyota-ractis-1176505?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"8,500,000",1176505,Thursday,11:50:00,September,27,2018,No,Yes,Used,2006,Toyota,Ractis,In Tanzania,Yes,120000,Automatic,no,"Ilala, Ilala

Dar Es Salaam",In a very good condition
1563,1564,https://www.zoomtanzania.com/hatchbacks/2005-toyota-ist-1176351?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"11,300,000",1176351,Friday,16:02:00,September,28,2018,No,Yes,Used Abroad,2005,Toyota,IST,In Tanzania,Yes,63000,Automatic,no,"Ilala, Upanga Magharibi

Dar Es Salaam","YoM: 2005
Engine: 1290cc (Engine ndogo)
Mileage: 63,000 km
Door sensors
Price includes registration
Just imported"
1564,1565,https://www.zoomtanzania.com/sedans/1998-harrier-1175003?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"17,300,000",1175003,Wednesday,14:51:00,September,26,2018,Yes,Yes,Used Abroad,1998,Harrier,,Available For Import,Yes,99000,Automatic,no,"Other Dar es Salaam District

Dar Es Salaam","maker..........TOYOTA .HARRIER
Shift..............Auto
Mileage........99,000KM
Color............. PEARL
Total price....17.3 million Tzs
========================.
GARI NI YA KUAGIZA TOKA JAPAN.
Malipo ya awali Tsh 9.2 million"
1565,1566,https://www.zoomtanzania.com/4x4s-suvs/2002-toyota-harrier-1174910?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"16,000,000",1174910,Wednesday,14:51:00,September,26,2018,No,Yes,Used,2002,Toyota,Harrier,In Tanzania,Yes,,Automatic,yes,"Ilala, Kariakoo

Dar Es Salaam","Toyota Harrier for Sale DJM plate
KMS - 78,000
Engine - 2.4 VVTI
Repainted due to personal interest with no history of accident...new tires and RIMS"
1566,1567,https://www.zoomtanzania.com/station-wagons/2003-mazda-premacy-1174874?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"10,000,000",1174874,Thursday,14:28:00,September,27,2018,No,Yes,Used,2003,Mazda,Premacy,In Tanzania,Yes,99986,Automatic,no,"Arusha Mjini

Arusha",gari ni nzima na haijawahi kupata ajali. battery mpya. tairi zote 4 mpya na hazjawai kuzibwa.. imemilkiwa na single owner since imported.iko na wheel spanner na jack twister ..wth fire extinguisher ..ina tiny dents kwenye bampers..iko na cd changer na radio.pia inabadilishwa na subaru forester /legacy na altezza gita..it has safetyness warranty to the serious buyer..
1567,1568,https://www.zoomtanzania.com/4x4s-suvs/1999-toyota-land-cruiser-prado-1174868?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"18,000,000",1174868,Wednesday,11:26:00,September,26,2018,,Yes,Used,1999,Toyota,Land Cruiser Prado,In Tanzania,Yes,165000,Automatic,yes,"Other Mwanza District

Mwanza","Prado Tx 1kz turbo engine with intercooler. Very clean and well maintained. Very good fuel efficiency.
All documents available ready for new owner"
1568,1569,https://www.zoomtanzania.com/minis/2005-toyota-noah-1174570?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"11,200,000",1174570,Wednesday,09:09:00,September,26,2018,No,Yes,Used Abroad,2005,Toyota,Noah,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker......TOYOTA
Name......NOAH
Year.........2005
C.C...........1990
Color........NAVY
Drive........2WD
Gharama pamoja na ushuru Mil 11.2
Malipo awamu mbili,malipo ya awali Mil 4.9"
1569,1570,https://www.zoomtanzania.com/4x4s-suvs/2001-nissan-x-trail-1174529?s=1480e7cc2644ab9351937f97fadb8fe2,silver,157,1,TSh,"10,500,000",1174529,Wednesday,09:09:00,September,26,2018,No,No,Used Abroad,2001,Nissan,X-Trail,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker.......NISSAN
Name.......X-TRAIL
Year...........2001
Grade........X 4WD
C.C............1990
Color.........GRAY
Gharama pamoja na ushuru Mil 10.5
Malipo awamu mbili,malipo ya awali Mil 5.3"
1570,1571,https://www.zoomtanzania.com/sedans/2003-subaru-1174516?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"9,500,000",1174516,Wednesday,09:09:00,September,26,2018,No,No,Used Abroad,2003,Subaru,Legacy B4,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker.......SUBARU
Name.......LEGACY B4
Year..........2003
C.C............1990
Color.........PEARL
Category SEDAN
Gharama pamoja na ushuru Mil 9.5
Malipo awamu mbili,malipo ya awali Mil 4.3"
1571,1572,https://www.zoomtanzania.com/sedans/2004-nissan-tiida-1174513?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"9,700,000",1174513,Tuesday,16:21:00,September,25,2018,No,No,Used Abroad,2004,Nissan,Tiida,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker......NISSAN
Name......TIIDA LATIO
Year.........2004
Colour.....BEIGE
C.C...........1490
Drive........2WD
Gharama pamoja na ushuru Mil 9.7
Malipo awamu mbili,malipo ya awali Mil 4.3"
1572,1573,https://www.zoomtanzania.com/hatchbacks/2003-toyota-raum-1174510?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"9,500,000",1174510,Tuesday,16:21:00,September,25,2018,No,No,Used Abroad,2003,Toyota,Raum,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker.........TOYOTA
Name.........RAUM
Year............2003
Color..........BEIGE
Drive..........2WD
C.C.............1490
Gharama pamoja na ushuru Mil 9.5
Malipo awamu mbili,malipo ya awali Mil 4.4"
1573,1574,https://www.zoomtanzania.com/hatchbacks/2006-toyota-ractis-1174509?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"9,600,000",1174509,Friday,03:49:00,November,02,2018,No,No,Used Abroad,2006,Toyota,Ractis,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker....TOYOTA
Name...RACTIS
Year......2006
C.C........1290
Colour...SILVER
Grade.....X L-PKG 2WD
Gharama pamoja na ushuru Mil 9.6
Malipo awamu mbili,malipo ya awali Mil 4"
1574,1575,https://www.zoomtanzania.com/4x4s-suvs/2005-toyota-harrier-1174480?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"24,600,000",1174480,Tuesday,16:17:00,September,25,2018,No,No,Used Abroad,2005,Toyota,Harrier,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker......TOYOTA
Name......HARRIER
Year.........2005
C.C..........2360
Drive.......2WD
Colour.....PEARL
Mialege..76,000km
Gharama pamoja na ushuru Mil 24.6
Malipo awamu mbili,malipo ya awali Mil 11.5"
1575,1576,https://www.zoomtanzania.com/hatchbacks/2005-nissan-note-1174478?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"10,300,000",1174478,Tuesday,16:17:00,September,25,2018,No,No,Used Abroad,2005,Nissan,Note,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker........NISSAN
Name.......NOTE
Year..........2005
C.C...........1490
Color........SILVER
Mialege....52,000km
Gharama pamoja na ushuru Mil 10.3
Malipo awamu mbili,malipo ya awali Mil 3.9"
1576,1577,https://www.zoomtanzania.com/4x4s-suvs/2001-nissan-x-trail-1174473?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"10,800,000",1174473,Tuesday,16:12:00,September,25,2018,No,No,Used Abroad,2001,Nissan,X-Trail,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker..........NISSAN
Name..........X-TRAIL
Year..............2001
Color............GRAY
Drive............4WD
C.C...............1990
Gharama pamoja na ushuru Mil 10.8
Malipo awamu mbili,malipo ya awali Mil 5.7"
1577,1578,https://www.zoomtanzania.com/sedans/2005-toyota-mark-x-1174440?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"12,500,000",1174440,Tuesday,16:05:00,September,25,2018,No,No,Used Abroad,2005,Toyota,Mark X,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker..........TOYOTA
Name..........MARK X
Year.............2005
Color...........SILVER
C.C..............2490
Drive...........2WD
Transmission AT
Gharama pamoja na ushuru Mil 12.5
Malipo awamu mbili,Malipo ya awali Mil 5.7"
1578,1579,https://www.zoomtanzania.com/minis/2005-toyota-noah-1174416?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"11,500,000",1174416,Tuesday,16:05:00,September,25,2018,No,No,Used Abroad,2005,Toyota,Noah,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker..........TOYOTA
Name..........NOAH
Year..............2005
C.C...............1990
Color............SILVER
Transmission AT
Gharama pamoja na ushuru Mil 11.5
Malipo awamu mbili,Malipo ya awali Mil 5"
1579,1580,https://www.zoomtanzania.com/sedans/2004-toyota-crown-royal-saloon-1174412?s=8ac20ed140bd898f9cdb12e4ed73fecc,silver,158,1,TSh,"13,000,000",1174412,Tuesday,15:59:00,September,25,2018,No,No,Used Abroad,2004,Toyota,Crown Royal Saloon,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker.........TOYOTA
Name.........CROWN
Year............2004
Color...........SILVER
Drive...........2WD
Transmission AT
Mialege 53,000 km
Gharama pamoja na ushuru Mil 13
Malipo awamu mbili,Malipo ya awali Mil 6"
1580,1581,https://www.zoomtanzania.com/sedans/2003-toyota-brevis-1174362?s=016d2a47a5b5c53a6bfc71a1bdc287d3,silver,159,1,TSh,"11,000,000",1174362,Tuesday,15:56:00,September,25,2018,No,No,Used Abroad,2003,Toyota,Brevis,Available For Import,No,,Automatic,no,"Temeke, Chang'ombe

Dar Es Salaam","Maker........TOYOTA
Name.......BREVIS
Year..........2003
Color........PEARL
Drive........2WD
C.C..........2490
Transmission AT
Gharama pamoja na ushuru Mil 11
Malipo awamu mbili,Malipo ya awali Mil 4.7"
